filename,folder,original_label,detection_success,person_count,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
IMG_1745.jpg,output_augmented,UNKNOWN,True,1,0.4068276882171631,0.3652207851409912,0.9592296481132508,0.4044082760810852,0.3499988913536072,0.3781403005123138,0.3922976851463318,0.3477447032928467,0.9760105013847352,0.3607221841812134,0.3569527566432953,0.0465752705931663,0.3357833325862884,0.3606525063514709,0.970494508743286,0.3159354329109192,0.4574955105781555,0.9376986622810364,0.3326675593852997,0.4787820875644684,0.9820575714111328,0.3917736709117889,0.5625478029251099,0.6380939483642578,0.4563888609409332,0.6055806875228882,0.965438723564148,0.5077794790267944,0.5674505829811096,0.7766334414482117,0.5882350206375122,0.5992901921272278,0.9697746634483336,0.3280469179153442,0.6985715627670288,0.9099715352058412,0.3368740379810333,0.7225639820098877,0.9526440501213074,0.5045500993728638,0.6987558603286743,0.8989777565002441,0.5270891785621643,0.7374523878097534,0.96117502450943,0.4603496193885803,0.8529958724975586,0.7284128665924072,0.4840776026248932,0.9101253747940063,0.8223433494567871
IMG_1745_flip.jpg,output_augmented,UNKNOWN,True,1,0.5908867120742798,0.3645773231983185,0.9711130857467652,0.6078981161117554,0.3487797677516937,0.9866964221000672,0.5957104563713074,0.3490725457668304,0.349382609128952,0.6632633805274963,0.3630505204200744,0.98880797624588,0.6352380514144897,0.3567228317260742,0.0419082529842853,0.6744347810745239,0.474174439907074,0.9977978467941284,0.6656396389007568,0.4482222199440002,0.9569035768508912,0.5562869310379028,0.6059041023254395,0.9963866472244264,0.6096763610839844,0.5459741353988647,0.6732906699180603,0.4273623824119568,0.6000431180000305,0.9929856657981871,0.5026358366012573,0.5544571876525879,0.768110990524292,0.6656829118728638,0.7225172519683838,0.9820660948753356,0.6567232012748718,0.6982507109642029,0.9266658425331116,0.4799368977546692,0.7145770788192749,0.958881378173828,0.4865987300872803,0.6852037310600281,0.8062734007835388,0.5034006834030151,0.8974140882492065,0.6998243927955627,0.5257622599601746,0.8621074557304382,0.459952175617218
IMG_1746.jpg,output_augmented,UNKNOWN,True,1,0.4594926238059997,0.3185104727745056,0.9193081855773926,0.4570515155792236,0.3039394915103912,0.2423153966665268,0.4493250250816345,0.2994624972343445,0.9542199969291688,0.4096365869045257,0.3050601482391357,0.0452113412320613,0.3978925347328186,0.3033030927181244,0.96121084690094,0.364762008190155,0.3986234664916992,0.911843478679657,0.3879280984401703,0.4112811088562011,0.9778834581375122,0.4375109076499939,0.5116530656814575,0.5648829340934753,0.4931410253047943,0.5396367907524109,0.9617960453033448,0.5628170371055603,0.5292505025863647,0.7203310132026672,0.6326684951782227,0.5530494451522827,0.9623813033103944,0.3786077499389648,0.6337321400642395,0.892426073551178,0.3922606408596039,0.6530313491821289,0.9471863508224488,0.5389649271965027,0.6479083895683289,0.8396669030189514,0.5584218502044678,0.6783787608146667,0.9376532435417176,0.4999087452888489,0.799669623374939,0.6030712127685547,0.5152724981307983,0.8466739654541016,0.7278472185134888
IMG_1746_flip.jpg,output_augmented,UNKNOWN,True,1,0.5385493636131287,0.3114746212959289,0.9540159702301024,0.5517453551292419,0.2958691716194153,0.9825076460838318,0.5439895391464233,0.2969985604286194,0.2475024312734604,0.5997912287712097,0.3086143434047699,0.9906831979751588,0.5880165696144104,0.3042337596416473,0.0452281273901462,0.6112169027328491,0.4125484526157379,0.998242735862732,0.622187614440918,0.3916966021060943,0.9482579827308656,0.5050328969955444,0.5405030250549316,0.9968982934951782,0.5632938742637634,0.4981569349765777,0.5711284875869751,0.375804990530014,0.549953818321228,0.9918262958526612,0.440439224243164,0.5238082408905029,0.6660487055778503,0.6076977849006653,0.6479297876358032,0.9879140257835388,0.6120135188102722,0.6261948347091675,0.9382497668266296,0.4349900186061859,0.6578382253646851,0.9670813679695128,0.4451170563697815,0.6301195025444031,0.8108178377151489,0.4702800810337066,0.8427742123603821,0.7422249913215637,0.47830930352211,0.8042502403259277,0.4797451198101043
IMG_1747.jpg,output_augmented,UNKNOWN,True,1,0.4379646182060241,0.3627955913543701,0.9249712824821472,0.435155302286148,0.3481844067573547,0.2495838850736618,0.4252648949623108,0.3459215760231018,0.9488652348518372,0.3949992954730987,0.3555260598659515,0.0380309112370014,0.3776757419109344,0.3579392731189728,0.954674482345581,0.3608955144882202,0.4541984498500824,0.9261960983276368,0.374005377292633,0.4704951345920563,0.9789676070213318,0.4489278197288513,0.5497276186943054,0.6424493193626404,0.4849328100681305,0.5887960195541382,0.9673572778701782,0.5673032999038696,0.5587299466133118,0.7808829545974731,0.606793999671936,0.5927807092666626,0.9718412160873412,0.3725670278072357,0.6953791975975037,0.904288411140442,0.3815745711326599,0.7159631252288818,0.9518254399299622,0.5388940572738647,0.6969910860061646,0.840604305267334,0.5684696435928345,0.7279211282730103,0.9394546151161194,0.4948879182338714,0.8554691076278687,0.5765604972839355,0.5329718589782715,0.900496780872345,0.7120163440704346
IMG_1747_flip.jpg,output_augmented,UNKNOWN,True,1,0.5566037893295288,0.358282059431076,0.9658005833625792,0.5709918737411499,0.3439849317073822,0.981856882572174,0.564318060874939,0.3445087075233459,0.3137242496013641,0.6222839951515198,0.3602136075496673,0.987818479537964,0.6076172590255737,0.3550276756286621,0.0485427118837833,0.6366615891456604,0.4694744050502777,0.9981749057769777,0.6290515065193176,0.4465952813625335,0.9731740951538086,0.5199318528175354,0.5865119695663452,0.9968806505203248,0.5484910607337952,0.534426748752594,0.7667039036750793,0.3851507902145386,0.5881762504577637,0.9935892820358276,0.426993191242218,0.5484006404876709,0.8218197822570801,0.621733546257019,0.7080085277557373,0.9891138076782228,0.616378664970398,0.683824360370636,0.9595983028411864,0.4331008791923523,0.7246403098106384,0.9577867984771729,0.4468957483768463,0.6923315525054932,0.8158786296844482,0.4587103724479675,0.892806351184845,0.6314904093742371,0.4845988154411316,0.8508875966072083,0.3986713290214538
IMG_1748.jpg,output_augmented,UNKNOWN,True,1,0.4472721517086029,0.3712954819202423,0.9592313766479492,0.4427451193332672,0.3570933043956756,0.3506222665309906,0.4333065152168274,0.3553833365440368,0.9771277904510498,0.4025142788887024,0.3645581901073456,0.0400862954556942,0.3811355829238891,0.3692524135112762,0.980280578136444,0.3716083765029907,0.4629275202751159,0.9547110795974731,0.3736446499824524,0.4821114540100097,0.99027281999588,0.451660543680191,0.5659258961677551,0.6889007687568665,0.4834817945957184,0.6054304838180542,0.9793952107429504,0.5712748765945435,0.5718581080436707,0.7790363430976868,0.6153305172920227,0.5977967977523804,0.9755497574806212,0.3845266699790954,0.6954710483551025,0.9308828711509703,0.3847498595714569,0.7164364457130432,0.9670910835266112,0.543698787689209,0.699905276298523,0.891476571559906,0.5609948635101318,0.730018138885498,0.9599004983901978,0.4893564581871032,0.8524354100227356,0.6785824298858643,0.5092373490333557,0.8901586532592773,0.7897108793258667
IMG_1748_flip.jpg,output_augmented,UNKNOWN,True,1,0.5543422102928162,0.37100750207901,0.9699610471725464,0.5701754689216614,0.3571659028530121,0.985056459903717,0.5613753795623779,0.3580155670642853,0.3841232061386108,0.6205627918243408,0.3736473023891449,0.9886420369148254,0.6007902026176453,0.3679568171501159,0.0541558004915714,0.6334270238876343,0.4816762506961822,0.9983561635017396,0.6189893484115601,0.4599658846855163,0.9637436866760254,0.5215086936950684,0.6039663553237915,0.9971163272857666,0.5509255528450012,0.5521758198738098,0.7044506669044495,0.3905128836631775,0.6067745685577393,0.9927724003791808,0.4369272291660309,0.5621641874313354,0.7608400583267212,0.6169354915618896,0.7157208323478699,0.9853363633155824,0.6058810353279114,0.693870484828949,0.937350332736969,0.4405040740966797,0.7135275602340698,0.9547383189201356,0.4477699398994446,0.6847524046897888,0.7855090498924255,0.4864094853401184,0.8900129199028015,0.6542475819587708,0.503527820110321,0.8522285223007202,0.4026532769203186
IMG_1749.jpg,output_augmented,UNKNOWN,True,1,0.4386348724365234,0.3458267152309418,0.9321643114089966,0.4356742799282074,0.3305878639221191,0.2664526104927063,0.4255985617637634,0.3282259106636047,0.9540548920631408,0.3938869535923004,0.3361119627952575,0.0376763828098773,0.3737594187259674,0.3385447859764099,0.9548713564872742,0.3601325154304504,0.4345808625221252,0.9321414232254028,0.3650394976139068,0.4510894417762756,0.9793933629989624,0.4419689178466797,0.538932740688324,0.6681818962097168,0.4754152297973633,0.5757166147232056,0.9679651856422424,0.5656360387802124,0.5474804639816284,0.802313506603241,0.6073020696640015,0.570928156375885,0.9733130931854248,0.3738357126712799,0.6637094616889954,0.9146891832351683,0.3766946196556091,0.6842983961105347,0.955563485622406,0.5392604470252991,0.6655706167221069,0.8882580995559692,0.5515152812004089,0.6937128901481628,0.9566026926040648,0.5014022588729858,0.8248804807662964,0.6834129095077515,0.5159503221511841,0.8650915026664734,0.791716456413269
IMG_1749_flip.jpg,output_augmented,UNKNOWN,True,1,0.5580443739891052,0.3425692021846771,0.9725068807601928,0.5739530324935913,0.3285080194473266,0.9859204888343812,0.5659795999526978,0.3284334540367126,0.4070389866828918,0.6285296082496643,0.3440098166465759,0.9872583746910096,0.6078530550003052,0.3368621468544006,0.0486913211643695,0.6426302790641785,0.4513596594333648,0.9979115128517152,0.6284322142601013,0.4259800910949707,0.9633983373641968,0.5332258343696594,0.5710163116455078,0.9963462948799132,0.5556908845901489,0.5169773697853088,0.7292060256004333,0.4179507195949554,0.5706438422203064,0.991891622543335,0.4467668533325195,0.5312376618385315,0.7810767292976379,0.6218620538711548,0.6800537109375,0.9856508374214172,0.6099891066551208,0.6550304293632507,0.9451202154159546,0.4485402107238769,0.6836897134780884,0.965376913547516,0.4452808797359466,0.6480687856674194,0.8462989926338196,0.4765620231628418,0.8627670407295227,0.7340144515037537,0.4770606458187103,0.8166822195053101,0.5188179016113281
